id,baseline,topic,chapter_mapping,study_tier,mock,question,decision,verification,automatic_flags,fingerprint_matches
q-0607,True,social.remuneration-rates,,reinforcement,,事業主から食事や住宅などを現物で支給された場合の標準報酬月額上の取扱いはどれか。,retire,retired,,退役：公開対象外
q-0608,True,social.remuneration-rates,,reinforcement,,標準報酬月額の対象となる報酬に含まれないものはどれか。,retire,retired,,退役：公開対象外
q-0609,True,social.remuneration-rates,,reinforcement,,賞与の支給回数と標準報酬月額の関係について適切なものはどれか。,retire,retired,,退役：公開対象外
q-0610,True,social.retirement-health,給与計算担当者が知っておきたい社会保険制度,core,,継続2か月以上などの加入要件を満たし、正当な理由による申出期限の例外がない。協会けんぽの任意継続について、原則的な申出期限と加入可能期間の組合せはどれか。,revise,complete,,True
q-0611,True,social.retirement-health,給与計算担当者が知っておきたい社会保険制度,core,,後期高齢者医療の対象ではなく、退職で勤務先の健康保険の資格を失い、すぐに再就職しない人が検討する医療保険の主な選択肢はどれか。,revise,complete,,True
q-0612,True,social.short-worker,給与計算担当者が知っておきたい社会保険制度,reinforcement,,健康保険・厚生年金の適用事業所で、同じ事業所の同様の業務に従事する通常の労働者と比べる「4分の3基準」を満たす条件はどれか。年齢等の適用除外はない。,revise,complete,,True
q-0613,True,social.short-worker,,reinforcement,,2026年7月時点で、短時間労働者の適用拡大における特定適用事業所の企業規模基準はどれか。,retire,retired,,退役：公開対象外
q-0614,True,social.short-worker,,reinforcement,,法人企業が特定適用事業所の企業規模を判定する場合、被保険者数を集計する単位はどれか。,retire,retired,,退役：公開対象外
q-0615,True,social.short-worker,,reinforcement,,特定適用事業所の51人以上を判定する際に数える者の範囲として適切なものはどれか。,retire,retired,,退役：公開対象外
q-0616,True,social.short-worker,,reinforcement,,4分の3基準を満たさない短時間労働者について、適用拡大における週の所定労働時間の要件はどれか。,retire,retired,,退役：公開対象外
q-0617,True,social.short-worker,給与計算担当者が知っておきたい社会保険制度,reinforcement,,"2026年9月1日時点、短時間労働者の月額88,000円の賃金要件を判定する際、原則として全て除外する組合せはどれか。賞与は1か月を超える期間ごとに支払うものとする。",revise,complete,構造化計算未登録,True
q-0618,True,social.short-worker,,reinforcement,,4分の3基準を満たさない短時間労働者に対する学生要件の取扱いとして適切なものはどれか。,retire,retired,,退役：公開対象外
q-0619,True,social.short-worker,,reinforcement,,当初の雇用契約期間が2か月以内であるものの、その期間を超えて雇用されることが見込まれる者の取扱いはどれか。,retire,retired,,退役：公開対象外
q-0620,True,social.short-worker,,reinforcement,,特定適用事業所の企業規模について、51人以上となることが見込まれる期間の基準はどれか。,retire,retired,,退役：公開対象外
q-0621,True,social.workplaces,給与計算担当者が知っておきたい社会保険制度,reinforcement,,被保険者となるべき人を常時使用し、労働の対償として報酬を支払う法人事業所について、健康保険・厚生年金の強制適用を説明したものはどれか。,revise,complete,,True
q-0622,True,social.workplaces,,reinforcement,,個人事業所が健康保険・厚生年金保険の強制適用事業所となる一般的な基準はどれか。,retire,retired,,退役：公開対象外
q-0623,True,social.workplaces,,reinforcement,,事業所が任意適用の認可を受けた後の従業員の加入範囲として適切なものはどれか。,retire,retired,,退役：公開対象外
q-0624,True,social.workplaces,給与計算担当者が知っておきたい社会保険制度,reinforcement,,強制適用でない事業所が行う健康保険・厚生年金保険の任意適用申請の範囲として適切なものはどれか。,revise,complete,,True
q-0625,True,bonus.standard-amount,賞与計算のしかた,core,,社会保険の賞与に該当する税引き前の支給額について、上限適用前の標準賞与額を求める端数処理はどれか。,revise,complete,,True
q-0626,True,bonus.standard-amount,賞与計算のしかた,core,mogi-2,"社会保険の賞与に該当する税引き前612,800円を、この月に1回だけ支給した。健康保険・厚生年金の上限には達しない場合、標準賞与額はいくらか。",revise,complete,構造化計算未登録,True
q-0627,True,social.dependents,,reinforcement,,年齢などによる特例に該当しない家族について、健康保険の被扶養者となるための一般的な年間収入基準はどれか。,retire,retired,,退役：公開対象外
q-0628,True,social.dependents,給与計算担当者が知っておきたい社会保険制度,core,mogi-2,2026年9月1日に、同年12月20日が19歳の誕生日となる子を健康保険の被扶養者として認定する。配偶者ではなく、障害による180万円基準の対象でもない。年間収入が「この額未満」となることを求める基準額はどれか。他の認定要件は別途確認する。,revise,complete,構造化計算未登録,True
q-0629,True,social.dependents,給与計算担当者が知っておきたい社会保険制度,reinforcement,,健康保険の被扶養者として認定されるために、被保険者との同居が必須ではない親族だけの組合せはどれか。他の居住・収入・生計維持要件は別途満たす必要がある。,revise,complete,,True
q-0630,True,social.dependents,給与計算担当者が知っておきたい社会保険制度,reinforcement,,健康保険の被扶養者認定で、家族の収入を被保険者の収入・仕送り額と比べる原則的な生計維持の基準はどれか。年間収入の上限等は別途確認し、総合的な生計維持の例外認定は除く。,revise,complete,,True
