id,change,fields,reason,merged_into,approval
q-0590,退役,,B第1。A第2/C非加入/D第3は国内30歳非厚年第3不該当の条件と違う。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0461,retired
q-0591,退役,,D第2。A第1/B任意/C第3は35歳厚年加入に不適合。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0461,retired
q-0592,修正,explanation question_text source_keys,本人非厚年・扶養者第2号45歳を明示し条件不足を修正。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0593,修正,explanation source_keys,第2号全体の負担と個別徴収なしを説明。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0594,修正,explanation question_text source_keys,70歳の通常演習を保持し任意加入例外除外。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0595,修正,explanation source_keys,通常の68歳ケースで受給と加入を分離。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0596,修正,explanation question_text source_keys,試用初日から実際の加入要件を満たすと明示。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0597,退役,,D労使折半。A国/B会社全/C本人全は違う。組合規約例外や年齢を明示済みの統合先へ。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0482,retired
q-0598,退役,,C18.3固定。A毎年改定/B9.15固定/D9.15毎年は違う。2017年9月からという説明を統合先へ追記。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0566,retired
q-0599,退役,,D9.15。A8.15/B10.15/C合計18.3は違う。18.3/2=9.15の率の独立照合。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0476,retired
q-0600,退役,,D支部ごと年度見直し。A市区町村3年/B永久全国/C会社任意は違う。毎年数値が必ず変わるという読みは統合先で明確化済み。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0480,retired
q-0601,退役,,A3月。B1/C4/D9は一般被保険者の2026適用月と違う。固定した年度・任意継続除外の統合先へ。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0478,retired
q-0602,退役,,B全国年度見直し。A永久固定/C市区町村/D県別は違う。毎年率が必ず変わる意味でないことは統合先に説明。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0480,retired
q-0603,退役,,C3月。A4/B2/D5は翌月控除で4月支給給与に不適合。同じ前月控除技能。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0486,retired
q-0604,退役,,A翌月末。B翌10/C当月末/D翌々月末は違う。休日の場合も統合先で説明済み。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0490,retired
q-0605,修正,explanation source_keys,算定の目的を通常演習に保持。q464は模試専用。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0606,退役,,A現金定期とも含む。B現金除外/C非課税除外/D両除外は違う。現物定期の説明を統合先へ追記。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0254,retired
q-0607,退役,,B所定現物換算。A希望だけ/C全賞与/D現金以外除外は違う。本人負担なし前提が明確な統合先へ。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0469,retired
q-0608,退役,,D臨時恩恵結婚祝金。A家族/B通勤/C住宅各継続手当は報酬。同じ労働対償と慶弔金判断を統合。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0467,retired
q-0609,退役,,登録C年4回だがA年5回も包含し複数正解になり得る。B2回/D1回一律は違う。同じ性質・臨時増回除外と月換算の条件が明確な統合先へ退役。 本文全肢解説を照合。旧履歴保持・別技能への習熟移行なし。,q-0472,retired
q-0610,修正,explanation question_text source_keys,資格喪失日起算・休日・郵送到着・継続2月を説明。 公式教材全文・教材全体の網羅性は未承認。,,complete
q-0611,修正,explanation question_text source_keys,後期医療対象外・退職資格喪失を明示。 全体の網羅性・全模試初見性は未承認。,,complete
q-0612,修正,explanation question_text,同事業所同様業務との所定比較。模試493と別に通常基礎を保持。 全体の網羅性・全模試初見性は未承認。,,complete
q-0613,退役,,D51下限だがA101も条件を満たす読みになる。B21/C31は当年不足。年度・下限が明確な統合先へ。 全文全肢を照合。履歴保持・習熟移行なし。,q-0498,retired
q-0614,退役,,D同法人合算。A個事業所/B市/C県は法人単位違い。統合先に合算法あり。 全文全肢を照合。履歴保持・習熟移行なし。,q-0498,retired
q-0615,退役,,B短時間除外・共済含。A雇用全/C役員除外全日だけ/D70健康だけは違う。同じ対象人数の説明を統合先に保持。 全文全肢を照合。履歴保持・習熟移行なし。,q-0498,retired
q-0616,退役,,D20下限だがB25/C30も条件を満たす。A15不足。下限明示済みの統合先へ。 全文全肢を照合。履歴保持・習熟移行なし。,q-0494,retired
q-0617,修正,explanation question_text source_keys,基準日固定と1か月超賞与を明示。 全体の網羅性・全模試初見性は未承認。,,complete
q-0618,退役,,D学生例外。A必ず加入/B無関係/C夜間等も一律除外は違う。 全文全肢を照合。履歴保持・習熟移行なし。,q-0497,retired
q-0619,退役,,A当初から。B一律非加入/C実際3月超/D更新翌月は違う。通常業務の更新見込み条件を統合先に保持。 全文全肢を照合。履歴保持・習熟移行なし。,q-0496,retired
q-0620,退役,,D6月下限だがB12月全部も満たす。A3月/C1日だけは不足。説明に1年6月を明示済みの統合先へ。 全文全肢を照合。履歴保持・習熟移行なし。,q-0498,retired
q-0621,修正,choices explanation question_text source_keys,無報酬法人を除き、報酬ある事業主1人を具体化。 全体の網羅性・全模試初見性は未承認。,,complete
q-0622,退役,,A5人法定業種。B51は下限でなく/C1/D3業種不問は違う。9月基準日と2029経過措置の説明がある統合先へ。 全文全肢を照合。履歴保持・習熟移行なし。,q-0502,retired
q-0623,退役,,A要件満たす全員。B同意者/C正社員だけ/D事業主選択だけは違う。 全文全肢を照合。履歴保持・習熟移行なし。,q-0503,retired
q-0624,修正,explanation source_keys,制度単位の選択と従業員任意選択を分離。 全体の網羅性・全模試初見性は未承認。,,complete
q-0625,修正,explanation question_text source_keys,税引前標準賞与の丸めと保険料の丸めを分離。 全体の網羅性・全模試初見性は未承認。,,complete
q-0626,修正,distractor_feedback explanation question_text source_keys,同月1回・税引前・上限なしを指定し全誤答説明。 全体の網羅性・全模試初見性は未承認。,,complete
q-0627,退役,,A130基準だがB103未満も130未満という読みになる。C150/D180は特例。基準額と障害除外が明確な統合先へ。 全文全肢を照合。履歴保持・習熟移行なし。,q-0506,retired
